"","label","nodeClass","LDAupper","LDAmean","LDAlower","Sign_group","pvalue","fdr"
"1","OTU_13707","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"2","OTU_4336","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"3","OTU_16364","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"4","OTU_11003","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"5","OTU_672","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"6","OTU_695","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"7","OTU_1211","OTU",NA,NA,NA,NA,0.523524409057491,0.764335312137878
"8","OTU_2109","OTU",NA,NA,NA,NA,0.94230635000105,0.962729753752823
"9","OTU_2782","OTU",NA,NA,NA,NA,0.21240477096739,0.621317957838504
"10","OTU_3952","OTU",NA,NA,NA,NA,0.0334745597380029,0.485960249198264
"11","OTU_5410","OTU",NA,NA,NA,NA,0.0180558468146432,0.348232956531403
"12","OTU_6057","OTU",NA,NA,NA,NA,0.935751041060543,0.958379829102265
"13","OTU_6186","OTU",NA,NA,NA,NA,0.294703988649071,0.621317957838504
"14","OTU_7308","OTU",NA,NA,NA,NA,0.359962453792317,0.621317957838504
"15","OTU_7385","OTU",NA,NA,NA,NA,0.151989794164622,0.621317957838504
"16","OTU_7795","OTU",NA,NA,NA,NA,0.915219623751503,0.947644945421121
"17","OTU_8230","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"18","OTU_8379","OTU",NA,NA,NA,NA,0.794964591720483,0.939871136370554
"19","OTU_8384","OTU",NA,NA,NA,NA,0.77094157735683,0.938137285684551
"20","OTU_8414","OTU",NA,NA,NA,NA,0.665376883874238,0.850495115245054
"21","OTU_8892","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"22","OTU_9195","OTU",NA,NA,NA,NA,0.969050542279924,0.981263579270879
"23","OTU_9203","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"24","OTU_9325","OTU",NA,NA,NA,NA,0.316466716121722,0.621317957838504
"25","OTU_9399","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"26","OTU_9719","OTU",NA,NA,NA,NA,0.865871846140884,0.939871136370554
"27","OTU_9888","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"28","OTU_10896","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"29","OTU_11480","OTU",NA,NA,NA,NA,0.0537415197165742,0.602015835645445
"30","OTU_11869","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"31","OTU_13227","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"32","OTU_13295","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"33","OTU_13573","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"34","OTU_14310","OTU",NA,NA,NA,NA,0.193695725044409,0.621317957838504
"35","OTU_14722","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"36","OTU_14906","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"37","OTU_15039","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"38","OTU_15189","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"39","OTU_15340","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"40","OTU_16034","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"41","OTU_16675","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"42","OTU_6023","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"43","OTU_7930","OTU",NA,NA,NA,NA,0.665376887537643,0.850495115245054
"44","OTU_8999","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"45","OTU_12767","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"46","OTU_13643","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"47","OTU_15175","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"48","OTU_16204","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"49","OTU_3607","OTU",NA,NA,NA,NA,0.586489185133359,0.807832255509336
"50","OTU_11129","OTU",NA,NA,NA,NA,0.865429011361114,0.939871136370554
"51","OTU_11461","OTU",NA,NA,NA,NA,0.468037858139011,0.709367404590521
"52","OTU_12057","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"53","OTU_15390","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"54","OTU_6473","OTU",NA,NA,NA,NA,0.38669678950212,0.650468513767912
"55","OTU_11341","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"56","OTU_13150","OTU",NA,NA,NA,NA,0.193695725044409,0.621317957838504
"57","OTU_13746","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"58","OTU_63","OTU",NA,NA,NA,NA,0.453534563580983,0.709367404590521
"59","OTU_459","OTU",NA,NA,NA,NA,0.882557314298523,0.939871136370554
"60","OTU_3017","OTU",NA,NA,NA,NA,0.565248616126563,0.783958976657083
"61","OTU_3824","OTU",NA,NA,NA,NA,0.546796994783151,0.775750764555047
"62","OTU_4595","OTU",NA,NA,NA,NA,0.982951772167935,0.987158836904077
"63","OTU_6574","OTU",NA,NA,NA,NA,0.86557660679011,0.939871136370554
"64","OTU_7203","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"65","OTU_8543","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"66","OTU_9720","OTU",NA,NA,NA,NA,0.540250389623054,0.775126027842199
"67","OTU_10030","OTU",NA,NA,NA,NA,0.664904594116083,0.850495115245054
"68","OTU_10324","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"69","OTU_10950","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"70","OTU_11043","OTU",NA,NA,NA,NA,0.24700248023755,0.621317957838504
"71","OTU_11750","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"72","OTU_13049","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"73","OTU_10924","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"74","OTU_13252","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"75","OTU_3800","OTU",NA,NA,NA,NA,0.448520564108994,0.709367404590521
"76","OTU_4551","OTU",NA,NA,NA,NA,0.10140874211718,0.621317957838504
"77","OTU_6230","OTU",NA,NA,NA,NA,0.169515837310863,0.621317957838504
"78","OTU_6610","OTU",NA,NA,NA,NA,0.794576122234237,0.939871136370554
"79","OTU_7167","OTU",NA,NA,NA,NA,0.523961639224318,0.764335312137878
"80","OTU_8052","OTU",NA,NA,NA,NA,0.403851138325486,0.656844105066831
"81","OTU_9415","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"82","OTU_9433","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"83","OTU_9664","OTU",NA,NA,NA,NA,0.836204943111637,0.939871136370554
"84","OTU_9818","OTU",NA,NA,NA,NA,0.15225293322147,0.621317957838504
"85","OTU_10112","OTU",NA,NA,NA,NA,0.0594092707767379,0.602015835645445
"86","OTU_10670","OTU",NA,NA,NA,NA,0.540250389623054,0.775126027842199
"87","OTU_10741","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"88","OTU_11465","OTU",NA,NA,NA,NA,0.795741672264923,0.939871136370554
"89","OTU_12303","OTU",NA,NA,NA,NA,0.240741711484294,0.621317957838504
"90","OTU_12317","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"91","OTU_12716","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"92","OTU_12866","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"93","OTU_13495","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"94","OTU_13681","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"95","OTU_13977","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"96","OTU_13993","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"97","OTU_14003","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"98","OTU_14433","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"99","OTU_14914","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"100","OTU_15034","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"101","OTU_6817","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"102","OTU_11219","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"103","OTU_13245","OTU",NA,NA,NA,NA,0.795094065095116,0.939871136370554
"104","OTU_15085","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"105","OTU_15112","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"106","OTU_16217","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"107","OTU_16552","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"108","OTU_253","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"109","OTU_7629","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"110","OTU_13911","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"111","OTU_14275","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"112","OTU_15128","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"113","OTU_15793","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"114","OTU_16156","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"115","OTU_10369","OTU",NA,NA,NA,NA,0.904949658304412,0.939871136370554
"116","OTU_7670","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"117","OTU_9515","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"118","OTU_9981","OTU",NA,NA,NA,NA,0.665376887537643,0.850495115245054
"119","OTU_10082","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"120","OTU_10711","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"121","OTU_13474","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"122","OTU_13493","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"123","OTU_14924","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"124","OTU_15173","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"125","OTU_15194","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"126","OTU_15570","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"127","OTU_15628","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"128","OTU_15917","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"129","OTU_15919","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"130","OTU_15973","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"131","OTU_16042","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"132","OTU_16394","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"133","OTU_16428","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"134","OTU_16563","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"135","OTU_16567","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"136","OTU_16913","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"137","OTU_16918","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"138","OTU_13589","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"139","OTU_14753","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"140","OTU_16717","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"141","OTU_7337","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"142","OTU_12639","OTU",NA,NA,NA,NA,0.865576617268263,0.939871136370554
"143","OTU_14841","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"144","OTU_16127","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"145","OTU_16622","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"146","OTU_9457","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"147","OTU_14602","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"148","OTU_15634","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"149","OTU_11380","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"150","OTU_15302","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"151","OTU_16139","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"152","OTU_12822","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"153","OTU_12020","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"154","OTU_13083","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"155","OTU_14648","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"156","OTU_14754","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"157","OTU_15732","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"158","OTU_15849","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"159","OTU_16442","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"160","OTU_14095","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"161","OTU_14256","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"162","OTU_16779","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"163","OTU_16384","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"164","OTU_8018","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"165","OTU_13282","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"166","OTU_14922","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"167","OTU_14982","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"168","OTU_15300","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"169","OTU_15745","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"170","OTU_16134","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"171","OTU_16651","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"172","OTU_16887","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"173","OTU_12244","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"174","OTU_14956","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"175","OTU_15126","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"176","OTU_4131","OTU",NA,NA,NA,NA,0.403851138325486,0.656844105066831
"177","OTU_5863","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"178","OTU_6553","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"179","OTU_7029","OTU",NA,NA,NA,NA,0.877075398878356,0.939871136370554
"180","OTU_8439","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"181","OTU_9330","OTU",NA,NA,NA,NA,0.467639345790884,0.709367404590521
"182","OTU_9944","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"183","OTU_10980","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"184","OTU_11192","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"185","OTU_11517","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"186","OTU_11662","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"187","OTU_12028","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"188","OTU_13021","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"189","OTU_13231","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"190","OTU_13350","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"191","OTU_13987","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"192","OTU_14119","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"193","OTU_14859","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"194","OTU_14885","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"195","OTU_15485","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"196","OTU_15598","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"197","OTU_6623","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"198","OTU_8107","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"199","OTU_9503","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"200","OTU_9853","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"201","OTU_16881","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"202","OTU_11395","OTU",NA,NA,NA,NA,0.665376887537643,0.850495115245054
"203","OTU_15010","OTU",NA,NA,NA,NA,0.904949658304412,0.939871136370554
"204","OTU_14594","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"205","OTU_3789","OTU",NA,NA,NA,NA,0.825664734137654,0.939871136370554
"206","OTU_828","OTU",NA,NA,NA,NA,0.730985342572466,0.906241921446201
"207","OTU_1687","OTU",NA,NA,NA,NA,0.847543981451745,0.939871136370554
"208","OTU_1841","OTU",NA,NA,NA,NA,0.823367484972926,0.939871136370554
"209","OTU_1929","OTU",NA,NA,NA,NA,0.991284277049887,0.993683092176632
"210","OTU_1998","OTU",NA,NA,NA,NA,0.521493336057561,0.764335312137878
"211","OTU_2410","OTU",NA,NA,NA,NA,0.918313068025514,0.948785745877904
"212","OTU_2636","OTU",NA,NA,NA,NA,0.433380421941753,0.691957561742514
"213","OTU_2844","OTU",NA,NA,NA,NA,0.833524699764001,0.939871136370554
"214","OTU_3299","OTU",NA,NA,NA,NA,0.985904353382655,0.988914431421092
"215","OTU_3459","OTU",NA,NA,NA,NA,0.296197604573588,0.621317957838504
"216","OTU_3827","OTU",NA,NA,NA,NA,0.727626460637261,0.903323618562689
"217","OTU_3933","OTU",NA,NA,NA,NA,0.217235137282627,0.621317957838504
"218","OTU_4073","OTU",NA,NA,NA,NA,0.172924454509548,0.621317957838504
"219","OTU_4544","OTU",NA,NA,NA,NA,0.43262519036461,0.691351308486888
"220","OTU_4717","OTU",NA,NA,NA,NA,0.830728175091506,0.939871136370554
"221","OTU_5020","OTU",NA,NA,NA,NA,0.280467071687653,0.621317957838504
"222","OTU_5109","OTU",NA,NA,NA,NA,0.817249262023904,0.939871136370554
"223","OTU_5271","OTU",NA,NA,NA,NA,0.77326972891626,0.939797489446627
"224","OTU_5282","OTU",NA,NA,NA,NA,0.96756119017283,0.980685025465068
"225","OTU_5352","OTU",NA,NA,NA,NA,0.763560258439496,0.933866542013132
"226","OTU_5847","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"227","OTU_6018","OTU",NA,NA,NA,NA,0.557345669365799,0.778482649430736
"228","OTU_6071","OTU",NA,NA,NA,NA,0.407489850680564,0.658752787368978
"229","OTU_6505","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"230","OTU_6915","OTU",NA,NA,NA,NA,0.100849510679144,0.621317957838504
"231","OTU_7122","OTU",NA,NA,NA,NA,0.602970590181788,0.822603675855693
"232","OTU_7127","OTU",NA,NA,NA,NA,0.00496706563418543,0.148884755741999
"233","OTU_7206","OTU",NA,NA,NA,NA,0.0773496855429812,0.621317957838504
"234","OTU_7212","OTU",NA,NA,NA,NA,0.468037852952111,0.709367404590521
"235","OTU_7689","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"236","OTU_8909","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"237","OTU_10260","OTU",NA,NA,NA,NA,0.555986407864086,0.778482649430736
"238","OTU_11039","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"239","OTU_11311","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"240","OTU_11595","OTU",NA,NA,NA,NA,0.86557660679011,0.939871136370554
"241","OTU_11733","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"242","OTU_11737","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"243","OTU_11996","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"244","OTU_12218","OTU",NA,NA,NA,NA,0.795094065095116,0.939871136370554
"245","OTU_12427","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"246","OTU_13025","OTU",NA,NA,NA,NA,0.15207740978081,0.621317957838504
"247","OTU_13380","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"248","OTU_13839","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"249","OTU_15058","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"250","OTU_16318","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"251","OTU_16579","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"252","OTU_16798","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"253","OTU_16829","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"254","OTU_7098","OTU",NA,NA,NA,NA,0.468037852952111,0.709367404590521
"255","OTU_8442","OTU",NA,NA,NA,NA,0.904949658304412,0.939871136370554
"256","OTU_10131","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"257","OTU_14170","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"258","OTU_16761","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"259","OTU_4208","OTU",NA,NA,NA,NA,0.889509769783512,0.939871136370554
"260","OTU_1540","OTU",NA,NA,NA,NA,0.904949658304412,0.939871136370554
"261","OTU_9837","OTU",NA,NA,NA,NA,0.193695725044409,0.621317957838504
"262","OTU_5694","OTU",NA,NA,NA,NA,0.554790021250296,0.778482649430736
"263","OTU_6944","OTU",NA,NA,NA,NA,0.0209711691100973,0.381667265895802
"264","OTU_8719","OTU",NA,NA,NA,NA,0.556154474436167,0.778482649430736
"265","OTU_13491","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"266","OTU_1348","OTU",NA,NA,NA,NA,0.346636733801695,0.621317957838504
"267","OTU_8885","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"268","OTU_6765","OTU",NA,NA,NA,NA,0.856351640632517,0.939871136370554
"269","OTU_16218","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"270","OTU_12808","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"271","OTU_16300","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"272","OTU_14156","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"273","OTU_9629","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"274","OTU_13612","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"275","OTU_14454","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"276","OTU_11023","OTU",NA,NA,NA,NA,0.665376883874238,0.850495115245054
"277","OTU_10790","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"278","OTU_4841","OTU",NA,NA,NA,NA,0.773762620635222,0.939797489446627
"279","OTU_8835","OTU",NA,NA,NA,NA,0.403851138325486,0.656844105066831
"280","OTU_12759","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"281","OTU_16106","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"282","OTU_161","OTU",NA,NA,NA,NA,0.105359994716121,0.621317957838504
"283","OTU_10573","OTU",NA,NA,NA,NA,0.665376883874238,0.850495115245054
"284","OTU_16600","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"285","OTU_10759","OTU",NA,NA,NA,NA,0.403956809778196,0.656844105066831
"286","OTU_14187","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"287","OTU_1230","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"288","OTU_4831","OTU",NA,NA,NA,NA,0.637918403248636,0.850495115245054
"289","OTU_4888","OTU",NA,NA,NA,NA,0.300334721359086,0.621317957838504
"290","OTU_7085","OTU",NA,NA,NA,NA,0.540351846545956,0.775126027842199
"291","OTU_7438","OTU",NA,NA,NA,NA,0.237876492917169,0.621317957838504
"292","OTU_7556","OTU",NA,NA,NA,NA,0.556274714454413,0.778482649430736
"293","OTU_8153","OTU",NA,NA,NA,NA,0.734654921301673,0.909371949497083
"294","OTU_9491","OTU",NA,NA,NA,NA,0.523087349028119,0.764335312137878
"295","OTU_10227","OTU",NA,NA,NA,NA,0.788182560518406,0.939871136370554
"296","OTU_10330","OTU",NA,NA,NA,NA,0.561665337277603,0.779954307085317
"297","OTU_14376","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"298","OTU_14713","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"299","OTU_4171","OTU",NA,NA,NA,NA,0.682949962799065,0.866822856266981
"300","OTU_3215","OTU",NA,NA,NA,NA,0.982020686253143,0.986952009828085
"301","OTU_5759","OTU",NA,NA,NA,NA,0.523633681711485,0.764335312137878
"302","OTU_9226","OTU",NA,NA,NA,NA,0.523087349028119,0.764335312137878
"303","OTU_14396","OTU",NA,NA,NA,NA,0.111389498613324,0.621317957838504
"304","OTU_15494","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"305","OTU_10477","OTU",NA,NA,NA,NA,0.78894083435488,0.939871136370554
"306","OTU_8937","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"307","OTU_9272","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"308","OTU_13087","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"309","OTU_14980","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"310","OTU_14463","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"311","OTU_2617","OTU",NA,NA,NA,NA,0.593374317258009,0.815018209136551
"312","OTU_12990","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"313","OTU_13549","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"314","OTU_14620","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"315","OTU_6670","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"316","OTU_9085","OTU",NA,NA,NA,NA,0.936049697153899,0.958379829102265
"317","OTU_15493","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"318","OTU_10584","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"319","OTU_10807","OTU",NA,NA,NA,NA,0.24700248023755,0.621317957838504
"320","OTU_11895","OTU",NA,NA,NA,NA,0.7948350855143,0.939871136370554
"321","OTU_647","OTU",NA,NA,NA,NA,0.441557929765785,0.70320821994877
"322","OTU_1566","OTU",NA,NA,NA,NA,0.881641133306512,0.939871136370554
"323","OTU_1940","OTU",NA,NA,NA,NA,0.669808561023755,0.854297331345894
"324","OTU_2026","OTU",NA,NA,NA,NA,0.164022385158929,0.621317957838504
"325","OTU_2892","OTU",NA,NA,NA,NA,0.590016251944592,0.811341537187285
"326","OTU_3711","OTU",NA,NA,NA,NA,0.836085226680749,0.939871136370554
"327","OTU_3842","OTU",NA,NA,NA,NA,0.218427607501901,0.621317957838504
"328","OTU_4015","OTU",NA,NA,NA,NA,0.274934538669751,0.621317957838504
"329","OTU_5447","OTU",NA,NA,NA,NA,0.697415307581744,0.881249912862741
"330","OTU_5633","OTU",NA,NA,NA,NA,0.220012486727973,0.621317957838504
"331","OTU_6008","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"332","OTU_6286","OTU",NA,NA,NA,NA,0.787023920270872,0.939871136370554
