species,pathway,cor,p_value,celltype
Butyricimonas,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,-0.0294112864791787,0.110180779323729,Intermediate monocytes
Butyricimonas,KEGG_GNRH_SIGNALING_PATHWAY,0.0714317492146703,0.000102873635783865,Intermediate monocytes
Butyricimonas,KEGG_GRAFT_VERSUS_HOST_DISEASE,-0.20938485886092,1.36126764574912e-30,Intermediate monocytes
Butyricimonas,KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.043868075571481,0.0171634362088972,Intermediate monocytes
Butyricimonas,KEGG_HEMATOPOIETIC_CELL_LINEAGE,-0.0232373675676168,0.206962605630784,Intermediate monocytes
Butyricimonas,KEGG_HISTIDINE_METABOLISM,-0.0177977320117455,0.333796527753338,Intermediate monocytes
Butyricimonas,KEGG_HOMOLOGOUS_RECOMBINATION,0.0298941849123759,0.104456965928564,Intermediate monocytes
Butyricimonas,KEGG_HUNTINGTONS_DISEASE,-0.228863986761366,2.25362735506567e-36,Intermediate monocytes
Butyricimonas,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.0485958737773676,0.0082827686355811,Intermediate monocytes
Butyricimonas,KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.043202846911669,0.0189245245198097,Intermediate monocytes
Butyricimonas,KEGG_INSULIN_SIGNALING_PATHWAY,0.0999687882716184,5.2700154408783e-08,Intermediate monocytes
Butyricimonas,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,-0.161107122977179,1.30025500558374e-18,Intermediate monocytes
Butyricimonas,KEGG_JAK_STAT_SIGNALING_PATHWAY,0.103211702107488,1.91602245871652e-08,Intermediate monocytes
Butyricimonas,KEGG_LEISHMANIA_INFECTION,-0.137783366179068,5.58212647654134e-14,Intermediate monocytes
Butyricimonas,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.0163788026273063,0.37377194501015,Intermediate monocytes
Butyricimonas,KEGG_LIMONENE_AND_PINENE_DEGRADATION,-0.0299896714342572,0.103353613849049,Intermediate monocytes
Butyricimonas,KEGG_LINOLEIC_ACID_METABOLISM,0.00576708614452684,0.754162209901848,Intermediate monocytes
Butyricimonas,KEGG_LONG_TERM_DEPRESSION,0.0156629535131346,0.395018265476051,Intermediate monocytes
Butyricimonas,KEGG_LONG_TERM_POTENTIATION,0.0828833967178081,6.53384839995876e-06,Intermediate monocytes
Butyricimonas,KEGG_LYSINE_DEGRADATION,0.0516953942439789,0.00497044660450842,Intermediate monocytes
Butyricimonas,KEGG_LYSOSOME,-0.0961422313839682,1.67090669586464e-07,Intermediate monocytes
Butyricimonas,KEGG_MAPK_SIGNALING_PATHWAY,0.0267281983223329,0.146612036108514,Intermediate monocytes
Butyricimonas,KEGG_MELANOGENESIS,0.0649629214116317,0.000413642947610895,Intermediate monocytes
Butyricimonas,KEGG_MELANOMA,0.106545443374678,6.55486662455585e-09,Intermediate monocytes
Butyricimonas,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,-0.0921268500059194,5.35432406736042e-07,Intermediate monocytes
Butyricimonas,KEGG_MISMATCH_REPAIR,0.0396593040455126,0.0312126237627571,Intermediate monocytes
Butyricimonas,KEGG_MTOR_SIGNALING_PATHWAY,0.0571033242875461,0.00191409148676308,Intermediate monocytes
Butyricimonas,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.0391157619244158,0.0336030848482326,Intermediate monocytes
Butyricimonas,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,-0.0323169835900887,0.0792125119886341,Intermediate monocytes
Butyricimonas,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.0215623563153536,0.241609199675107,Intermediate monocytes
Butyricimonas,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.0379498379507492,0.0392627736699087,Intermediate monocytes
Butyricimonas,KEGG_NITROGEN_METABOLISM,0.0440317399077911,0.0167528397297143,Intermediate monocytes
Butyricimonas,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.00740993817060791,0.687414797876901,Intermediate monocytes
Butyricimonas,KEGG_NON_HOMOLOGOUS_END_JOINING,0.0268778272958906,0.144363687333692,Intermediate monocytes
Butyricimonas,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.114992042441564,3.73136732621622e-10,Intermediate monocytes
Butyricimonas,KEGG_NOTCH_SIGNALING_PATHWAY,0.0810312386990933,1.04690150955955e-05,Intermediate monocytes
Butyricimonas,KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.0420600574381631,0.0223200954022845,Intermediate monocytes
Butyricimonas,KEGG_N_GLYCAN_BIOSYNTHESIS,-0.0426057221870733,0.0206378124520895,Intermediate monocytes
Butyricimonas,KEGG_ONE_CARBON_POOL_BY_FOLATE,0.0412181052689362,0.0251495114147741,Intermediate monocytes
Butyricimonas,KEGG_OOCYTE_MEIOSIS,-0.0066505402449492,0.718003057306535,Intermediate monocytes
Butyricimonas,KEGG_OTHER_GLYCAN_DEGRADATION,0.019841080417003,0.281266524547502,Intermediate monocytes
Butyricimonas,KEGG_OXIDATIVE_PHOSPHORYLATION,-0.246097443354993,5.84013177842772e-42,Intermediate monocytes
Butyricimonas,KEGG_O_GLYCAN_BIOSYNTHESIS,0.0562635875485595,0.00223161822814245,Intermediate monocytes
Butyricimonas,KEGG_P53_SIGNALING_PATHWAY,0.0949827065384599,2.35022986594187e-07,Intermediate monocytes
Butyricimonas,KEGG_PANCREATIC_CANCER,0.0684578227389311,0.000197938927752245,Intermediate monocytes
Butyricimonas,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.0672377628943809,0.000257028163008511,Intermediate monocytes
Butyricimonas,KEGG_PARKINSONS_DISEASE,-0.229095860432068,1.9084700880373e-36,Intermediate monocytes
Butyricimonas,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,-0.0935289732325243,3.58457058567015e-07,Intermediate monocytes
Butyricimonas,KEGG_PATHWAYS_IN_CANCER,0.0563132677549037,0.00221156653327543,Intermediate monocytes
Butyricimonas,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,-0.0441308871854767,0.0165083161598182,Intermediate monocytes
