species,pathway,cor,pvalue,celltype
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II,-0.0331129708185265,0.00482354658078463,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY,0.00883034428114655,0.452381587637398,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION,-0.0035506900855263,0.762534639003432,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION,0.00422210259047226,0.719378243868071,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00483,0.115747336714069,4.93413627880591e-23,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S_N00484,0.0398233844362328,0.0006984280813502,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264,0.0146177613214012,0.213501717394632,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482,0.0363066244087578,0.00199749948214825,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION,-0.00315582241031135,0.788274685282576,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY,0.0255067713460872,0.0299385071589557,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_PI3K_SIGNALING_PATHWAY,0.0632940536819803,6.98562062491696e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_EBV_LMP2A_TO_PI3K_SIGNALING_PATHWAY,0.0316520425271761,0.00705643817106332,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY,-0.0821097794778221,2.57581330818981e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,-0.0746129048895727,2.04133833861856e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY,-0.0844027078175002,6.23423879024378e-13,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPJ_TO_IGG_FCGR_RAC_SIGNALING_PATHWAY,-0.0204852936160778,0.0812602713436183,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY,-0.0799585878755054,9.4165657971348e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY,-0.0837847168729749,9.17226247965111e-13,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY,0.00932742590792504,0.427339087217747,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_TIR_TO_TLR2_4_MAPK_SIGNALING_PATHWAY,-0.0159283481549217,0.175245354802604,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION,0.0438787491410359,0.000187157090629011,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_ERK_SIGNALING_PATHWAY,-0.0097301626617471,0.407655047176076,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY,0.023137617663192,0.0489294940777384,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY,0.0210751460958217,0.0728720889432449,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY,0.0208822171447172,0.0755340435446633,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY,-0.082528878196075,1.99313778012827e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY,0.022985185404439,0.0504382042973416,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.0462075923850555,8.34641718327985e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,-0.0205094789192162,0.0809015631283319,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY,0.0509625799311187,1.42753543629295e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY,0.0314400656733531,0.00744806614989273,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,-0.0403728969019595,0.000588165651904037,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,-0.00266165938242859,0.820812839863331,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY,-0.0193245750904465,0.100048819845609,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION,0.0497712717496645,2.25507117845802e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_PPARA_MEDIATED_TRANSCRIPTION,0.0558661013547867,1.95759324155903e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY,0.0470124620394497,6.25885252095502e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN,-0.0574202514474376,1.00668996188489e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,-0.068111256918109,6.52153630188856e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY,0.0362301850411121,0.00204173999925441,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY,0.0344928955824157,0.00332350347968048,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS,-0.00763577284334726,0.515827323201449,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY,-0.00999623679540302,0.394952109172153,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M,0.0389442658778996,0.000915454949341846,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_WEE1_CELL_CYCLE_G2M,-0.0232320357138533,0.0480141167649654,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,-0.0715608489959246,1.07786098754359e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.0205558897142107,0.0802168142175877,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380,0.0519840373265804,9.56950626677306e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381,0.0547565743189795,3.11452773560599e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382,0.0541827496471492,3.94651957229334e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S,0.0339104059423149,0.00389547755020409,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S,0.0369809696528083,0.00164365567191506,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY,0.00844946636423105,0.472118058857264,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,-0.0727825739549776,5.58192197416252e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY,-0.0150408951631274,0.200542495180039,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_E47_MEDIATED_TRANSCRIPTION,-0.00498903634872578,0.671161332195505,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION,-0.0785293728025708,2.18713366405108e-11,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497,0.00132124481416748,0.910479279305016,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498,-0.00304104493382624,0.795801587314575,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING,-0.00207174504822424,0.860058666646221,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION,-0.0138421945966226,0.238802301508873,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_TNF_JNK_SIGNALING_PATHWAY,0.00994719498707873,0.397275308208866,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY,0.0139601391487238,0.234823994912045,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY,0.0438163251769338,0.000191153635767505,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,-0.0723302095886508,7.13085547315215e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS,-0.0454501323920127,0.000108982894592829,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S,0.0478881885951221,4.55263177069069e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY,0.00924406933414212,0.431481272641367,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY,0.00930640829438566,0.428381312823081,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY,-0.0137116357578221,0.243261270722219,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,-0.00164051689066258,0.888973539301372,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY,-0.0120172549716325,0.306464225149731,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY,0.0451038364623417,0.000122956365573766,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,-0.0727346118327076,5.72915659949179e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES,-0.00136792892934154,0.90733021976225,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,-0.0572907100041099,1.0647632088667e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY,-0.121103418426875,4.47281548243004e-25,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOG_SIGNALING_PATHWAY,-0.0792580266093228,1.42590119923718e-11,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY,-0.00978114339891402,0.405202441504836,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY,-0.0826694183799731,1.82837069488308e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SALMONELLA_SPVD_TO_TNF_NFKB_SIGNALING_PATHWAY,0.0411351614067929,0.000461846967101124,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_N_TO_LECTIN_PATHWAY_OF_COAGULATION_CASCADE,0.0228263759454741,0.0520512924421025,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY,0.0114136834810731,0.331397963453798,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE,0.109948217564645,6.30796869941198e-21,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_FIMA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS,-0.0136713749275264,0.24464802408615,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAA_TO_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY,-0.100981776057308,6.97735081369664e-18,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,0.00711031121935464,0.545129943811001,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAC_TO_ACTIN_SIGNALING_PATHWAY,-0.0821577698201917,2.5014327954705e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAH7.8_TO_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY,-0.0780127112897132,2.95527927793722e-11,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGB1_TO_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,-0.0418165280431069,0.000370828908226007,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,-0.0560511736733221,1.81015837975748e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPF_TO_TLR2_4_MAPK_SIGNALING_PATHWAY,0.0117819288614217,0.316033797609014,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY,-0.0479941023936091,4.37912197299211e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPH_TO_TCR_NFAT_SIGNALING_PATHWAY,0.0167482117784364,0.154063970595405,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPP_J_TO_TLR2_4_MAPK_SIGNALING_PATHWAY,-0.00217724510248128,0.853011577955203,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,-0.120220995961911,9.85208933096023e-25,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ACH_CHRN_PI3K_SIGNALING_PATHWAY,0.067930564939177,7.14956353546442e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY,0.0430207113325752,0.000249639729255459,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY,0.00981052203337967,0.403793093835935,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119,-0.056872686548832,1.27497467275643e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES,-0.0130058838025804,0.268376711583204,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY,0.0458642467435385,9.42390988703623e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY,0.042021031837284,0.000346970573739127,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY,0.0421077819863628,0.000337290145387305,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AHR_SIGNALING_PATHWAY,-0.0074597499872318,0.525551555774913,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ALTERNATIVE_PATHWAY_OF_COMPLEMENT_CASCADE_C3B_BREAKDOWN,0.0104735481379429,0.372772535612772,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AMH_SIGNALING_PATHWAY,0.0389685885954003,0.00090869161162533,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ANGII_AT1R_NOX2_SIGNALING_PATHWAY,0.0178918332525157,0.127842972003301,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY,-0.0318675389654054,0.00667735588225878,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT,-0.0727124613087103,5.79842694059555e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES,-0.0785077261957479,2.21497625015385e-11,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,-0.0675602948013973,8.62552184821905e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ANXA2_S100A10_REGULATED_ACTIN_CYTOSKELETON,-0.0439830807407233,0.000180652307719266,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY,0.0727649481565859,5.63559568344735e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AREG_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.0217675231951335,0.0639439467785214,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,-0.0714932836690397,1.1174582062548e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,-0.0694178300003061,3.33118769767468e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE,-0.0326532609012571,0.00544534191581167,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M,-0.00309314736299178,0.79238240232041,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ATR_SIGNALING,0.0265865304370668,0.0236459222912947,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR,0.0123145365742987,0.294652477062911,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR_GRASP55,-0.0331469731389793,0.00478021180352108,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TRANS_SNARE,-0.022615485502805,0.0542598660338501,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN,0.019537355131126,0.0963666807920322,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_LC3_II_FORMATION,-0.0249930006413287,0.0334066491724847,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1,0.0328415743209052,0.00518237356875989,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2,0.0342917001985576,0.00351179474094638,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1,0.00655969082601059,0.576696870009342,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_SEQUESTOSOME_1_LIKE_RECEPTOR,-0.117075771393385,1.56778124528742e-23,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_AVP_V2R_PKA_SIGNALING_PATHWAY,-0.0341544584033302,0.00364574776859867,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_BIFUNCTIONAL_GLYCOSYLASE,0.00297517613603562,0.800129789575869,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_MONOFUNCTIONAL_GLYCOSYLASE,0.0119708523811517,0.30833583610564,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BASE_EXCISION_AND_STRAND_CLEAVAGE_BY_NEIL_GLYCOSYLASE,0.00397963360400898,0.734868713062049,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY,0.0112158794162927,0.339846926668107,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY,-0.0520642899956172,9.27060592022611e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BCR_PLCG_ITPR_SIGNALING_PATHWAY,0.0322090142227666,0.00611403986095659,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION,0.0011448134318312,0.922392684195902,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_ACYL_COA_SYNTHESIS,0.0565557410790312,1.46040168022464e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BETA_OXIDATION_PEROXISOME_VLCFA,-0.0247632640804326,0.0350653664604221,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS,-0.0147856434749822,0.208289524337618,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BLOCKING_UBIQUITINATION_OF_H2AK119_BY_CK2,0.0122960093065317,0.295379576388112,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_1_BIOSYNTHESIS,0.0148530961764805,0.206221520829384,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_2_BIOSYNTHESIS,0.0188885091596909,0.10794496454441,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY,0.0402853009820241,0.000604581834770292,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BMP9_10_SIGNALING_PATHWAY,0.0538019472967948,4.61204711968303e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY,0.0466909586685813,7.02525794272264e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR,0.0456230386325357,0.000102580182315448,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY,0.0620149792332035,1.27520890885542e-07,Non-classical monocytes
